location	Embu	#E4642E
location	Isiolo	#E4632E
location	Kitui	#E4622E
location	Makueni	#E3622D
location	Meru	#E3612D
location	Moyale	#E3602D
location	Tharaka-Nithi	#E3602D
location	Dadaab	#E35F2D
location	Garissa	#E35F2D
location	Adama Town	#E35E2D
location	Arsi	#E35D2D
location	Burayu	#E35D2C
location	Lega Tafo Lega Dadi	#E35C2C
location	North Shewa	#E25B2C
location	Addis Ketema	#E25B2C
location	Addisketema	#E25A2C
location	Akaki Kality	#E25A2C
location	Akaki Kality Woreda 05	#E2592C
location	Akaki Kality Woreda 07	#E2582C
location	Akaki Kality Woreda 11	#E2582B
location	Akakikality	#E2572B
location	Arada	#E2562B
location	Arada W 04	#E2562B
location	Bole	#E2552B
location	Bole Woreda 1	#E1552B
location	Bole Woreda 11	#E1542B
location	Gullele	#E1532B
location	Kirkos Woreda 06	#E1532A
location	Kirkose	#E1522A
location	Kolfe	#E1512A
location	Kolfe Keranyo Woreda 08	#E1512A
location	Lideta	#E1502A
location	Nefas Silik Lafto Woreda06	#E1502A
location	Nefas Silk Lafto	#E14F2A
location	Nefas Silk Lafto Woreda 01	#E04E2A
location	Nefas Silk Lafto Woreda 03	#E04E2A
location	Nefas Silk Lafto Woreda 06	#E04D29
location	Nefas Silk Lafto Woreda 10	#E04D29
location	Nefassilk Lafto	#E04C29
location	Niface Silk Lafito Woreda 02	#E04B29
location	Nifasilk Lafto	#E04B29
location	Sankura	#E04A29
location	Siliti	#E04929
location	Woreda 01	#E04929
location	Woreda 5	#E04828
location	Woreda 8	#DF4728
location	Yeka	#DF4728
location	Bahidar	#DF4628
location	Bahirdar Town	#DF4628
location	D	#DF4528
location	Dejen	#DF4428
location	Dembia	#DF4428
location	Androy	#DF4328
location	Anosy	#DF4227
location	Ihorombe	#DF4227
location	Vatovavy-Fitovinany	#DF4127
location	Antananarivo	#DF4127
location	Alaotra-Mangoro	#DF4027
location	Fenoarivo	#DE3F27
location	Betsiboka	#DE3F27
location	Sofia	#DE3E27
location	Sava MG	#DE3D27
location	Mogadishu	#DE3D26
location	Albion MU	#DE3C26
location	Bambous	#DE3C26
location	Canot	#DE3B26
location	Tamarin	#DE3A26
location	Baie Du Cap	#DE3A26
location	Chemin Grenier	#DE3926
location	Cite la Cure	#DE3826
location	Pte Aux Sables	#DD3826
location	Pte Riviere	#DD3725
location	Vallee Pitot	#DD3725
location	Vallee des Pretres	#DD3625
location	Allee Brillant	#DD3525
location	Beau Bassin	#DD3525
location	Candos	#DD3425
location	Castel	#DD3325
location	Cite Lóiseau	#DD3325
location	Curepipe	#DD3225
location	Eau Coulee	#DD3124
location	Engrais Martial	#DD3124
location	Floreal	#DD3024
location	Forest Side	#DC3024
location	Henrietta MU	#DC2F24
location	Highlands	#DC2E24
location	Phoenix	#DC2E24
location	Quatre Bornes	#DC2D24
location	Quatre-Bornes	#DC2C24
location	Roche Brunes	#DC2C24
location	Rose Hill	#DC2B23
location	St Paul MU	#DC2B23
location	Vacoas	#DC2A23
location	Caroline	#DC2923
location	Bois Cheri	#DC2923
location	Montagne Blanche	#DB2823
location	Quartier Militaire	#5E1D9D
location	St Pierre	#5D1D9D
location	Grand Bel Air	#5D1D9E
location	Mahebourg	#5C1D9E
location	Plaine Magnien	#5C1D9F
location	Belle Mare	#5B1D9F
location	Bon Acceuil	#5A1DA0
location	Bramsthan	#5A1DA1
location	Camp Ithier	#591DA1
location	Deux Freres	#581DA2
location	Ecroignard	#581EA2
location	Grse	#571EA3
location	Lallmatie	#571EA3
location	Poste La Fayette	#561EA4
location	Sebastopol	#551EA4
location	Trou D'Eau Douce	#551EA5
location	Reykjavik	#541EA5
location	Alcacer do Sal	#531EA6
location	Alcochete	#531EA6
location	Almada	#521EA7
location	Barreiro	#521EA7
location	Grandola	#511EA8
location	Moita	#501EA9
location	Montijo PT	#501EA9
location	Palmela	#4F1EAA
location	Seixal	#4F1FAA
location	Sesimbra	#4F1FAA
location	Montemor-o-Novo	#4F1FAB
location	Agualva	#4E20AB
location	Aguas livres	#4E20AC
location	Algueirão-Mem Martins	#4E21AC
location	Almargem do Bispo	#4E21AC
location	Amadora	#4D21AD
location	Arneiro	#4D22AD
location	Buraca	#4D22AE
location	Cacem	#4D23AE
location	Casal de Cambra	#4C23AE
location	Cascais	#4C24AF
location	Corroios	#4C24AF
location	Cova da Moura	#4C24B0
location	Damaia de Cima	#4B25B0
location	Encosta de Sol	#4B25B0
location	Loures	#4B26B1
location	Lourinha	#4B26B1
location	Mafra PT	#4B26B2
location	Massama	#4A27B2
location	Monte Abrão	#4A27B3
location	Odivelas	#4A28B3
location	Oeiras PT	#4A28B3
location	Pontinha	#4929B4
location	Queluz PT	#4929B4
location	Ramada	#4929B5
location	Reboleira	#492AB5
location	Rio de Mouro	#482AB5
location	Sacavem	#482BB6
location	Santa Maria dos Olivais	#482BB6
location	Seia	#482CB7
location	Sintra	#482CB7
location	São Domingos da Benfica	#472CB7
location	Torres Vedras	#472DB8
location	Vila Franca de Xira	#472DB8
location	Almeirim PT	#472EB9
location	Benavente	#462EB9
location	Rio Maior	#462EB9
location	Santarem PT	#462FBA
location	Torres Novas	#462FBA
location	Alcobaca PT	#4530BB
location	Caldas Da Rainha	#4530BB
location	Obidos PT	#4531BB
location	Peniche	#4531BC
location	Penacova	#4431BC
location	Limerick City	#4432BD
location	Adeje	#4432BD
location	Agaete	#4433BD
location	Arucas	#4433BE
location	Galdar	#4333BE
location	Gran Canaria	#4334BF
location	La Aldea de San Nicolas	#4334BF
location	Lanzarote	#4335C0
location	Las Palmas de Gran Canaria	#4235C0
location	Moya	#4236C0
location	Santa Brigida	#4236C1
location	Santa Cruz De Tenerife	#4236C1
location	Santa Maria de Guia de Gran Canaria	#4137C2
location	Teror	#4137C2
location	Valleseco	#4138C2
location	A Coruna	#4138C3
location	A Pobra do Caramiñal	#4038C3
location	Acoruna	#4039C4
location	Ames ES	#4039C4
location	Arzua	#403AC4
location	Barco De Valdeorras	#403AC4
location	Bertamirans	#403BC5
location	Boiro	#403BC5
location	Boqueixón	#403CC5
location	Cee	#403CC5
location	Dodro	#403DC5
location	El Rosal	#403DC6
location	La Estrada	#403EC6
location	Lalin	#403FC6
location	Lousame	#403FC6
location	Lugo	#4040C6
location	Mesía	#4040C6
location	Muros	#4041C7
location	Negreira	#4041C7
location	Noia	#4042C7
location	Ordes	#4042C7
location	Oroso	#3F43C7
location	Ourense (Galicia)	#3F43C8
location	Outes	#3F44C8
location	Padrón	#3F44C8
location	Pontecesures	#3F45C8
location	Pontevedra	#3F45C8
location	Puebla del Caraminal	#3F46C8
location	Puerto del Son	#3F46C9
location	Rianjo	#3F47C9
location	Rianxo	#3F48C9
location	Ribeira	#3F48C9
location	Rois	#3F49C9
location	Santa Comba	#3F49CA
location	Santiago de Compostela	#3F4ACA
location	Silleda	#3F4ACA
location	Teo	#3F4BCA
location	Tordoia	#3F4BCA
location	Trazo	#3F4CCA
location	Valga	#3F4CCB
location	Vedra	#3F4DCB
location	Vigo	#3F4DCB
location	Villa de Cruces	#3F4ECB
location	Vimianzo	#3F4ECB
location	Aldeanueva del Camino	#3F4FCC
location	Arroyo de la Luz	#3F4FCC
location	Badajoz	#3F50CC
location	Caceres ES	#3F50CC
location	Campo Lugar	#3F51CC
location	Casas de Millan	#3F52CC
location	Garrovillas de Alconetar	#3F52CD
location	Guadalupe ES	#3F53CD
location	Herrera del Duque	#3F53CD
location	Hinojal	#3F54CD
location	Jaraicejo	#3F54CD
location	Jarandilla de la Vera	#3F55CE
location	Madronera	#3F55CE
location	Malpartida de Plasencia	#3F56CE
location	Miajadas	#3F56CE
location	Moraleja	#3F57CE
location	Navalmoral de la Mata	#3E57CE
location	Plasencia	#3E58CF
location	Pueblonuevo de Miramontes	#3E58CF
location	Riolobos	#3E59CF
location	Sierra de Fuentes	#3E59CF
location	Trujillo ES	#3E5ACF
location	Valencia de Alcantara	#3E5AD0
location	Villamesias	#3E5BD0
location	Villanueva de la Vera	#3E5CD0
location	Zarza la Mayor	#3E5CD0
location	Bimenes	#3E5DD0
location	Candamo	#3E5DD0
location	Cangas del Narcea	#3E5ED0
location	Gijon	#3F5ED0
location	Grado	#3F5ED0
location	Langreo	#3F5FD0
location	Laviana	#3F5FD0
location	Llanera	#3F60D0
location	Lugones	#3F60D0
location	Mieres	#3F61D0
location	Moreda	#3F61D0
location	Norena	#3F62CF
location	Oviedo	#3F62CF
location	Panes	#3F63CF
location	Pola de Lena	#4063CF
location	Pravia	#4064CF
location	Quiros	#4064CF
location	Ribera de Arriba	#4065CF
location	Salas	#4065CF
location	Sariego	#4066CF
location	Siero	#4066CF
location	Somiedo	#4067CF
location	Tapia de Casariego	#4067CF
location	Tineo	#4068CF
location	Abla	#4068CF
location	Adra	#4069CF
location	Aguadulce ES	#4169CF
location	Alamedilla	#416ACF
location	Albolote	#416ACF
location	Albunol	#416BCF
location	Alcala la Real	#416BCE
location	Aldeire	#416CCE
location	Alfacar	#416CCE
location	Algeciras ES	#416DCE
location	Alhaurin de la Torre	#416DCE
location	Alhendin	#416ECE
location	Alicun de Ortega	#416ECE
location	Almeria	#416FCE
location	Almunecar	#426FCE
location	Antequera	#4270CE
location	Arenas del Rey	#4270CE
location	Armilla	#4271CE
location	Atarfe	#4271CE
location	Aulago	#4271CE
location	Axarquia	#4272CE
location	Bacares	#4272CE
location	Baza	#4273CE
location	Beas De Granada	#4273CE
location	Benahadux	#4274CE
location	Benajarafe	#4374CD
location	Benalmadena	#4375CD
location	Benalua	#4375CD
location	Benalua de las Villas	#4376CD
location	Benamaurel	#4376CD
location	Cadiz	#4377CD
location	Cajar	#4377CD
location	Campillo de Arenas	#4378CD
location	Campillos	#4378CD
location	Campohermoso	#4379CD
location	Carboneras	#4379CD
location	Castillo de Locubin	#437ACD
location	Castril	#447ACD
location	Chauchina	#447BCD
location	Chiclana	#447BCD
location	Chimeneas	#447CCD
location	Churriana de la Vega	#447CCD
location	Cijuela	#447DCC
location	Cogollos De Guadix	#447DCC
location	Cogollos de la Vega	#447DCC
location	Conil	#457ECC
location	Cordoba ES	#457ECB
location	Cortes de Baza	#457ECB
location	Cortes y Graena	#457FCB
location	Cortijos Nuevos	#457FCB
location	Cuevas Del Campo	#4580CA
location	Cullar Vega	#4580CA
location	Darro	#4680CA
location	Deifontes	#4681CA
location	Dilar	#4681C9
location	Domingo Perez	#4682C9
location	Durcal	#4682C9
location	El Argamason	#4682C9
location	El Barranquete	#4783C8
location	El Ejido	#4783C8
location	Finana	#4783C8
location	Fonelas	#4784C8
location	Frailes	#4784C7
location	Fuengirola	#4785C7
location	Fuente Vaqueros	#4785C7
location	Garrucha	#4885C7
location	Gergal	#4886C7
location	Granada (Andalusia)	#4886C6
location	Guadix	#4887C6
location	Guevejar	#4887C6
location	Huelago	#4887C6
location	Huelma	#4988C5
location	Huelva	#4988C5
location	Huercal de Almeria	#4988C5
location	Huercal-Overa	#4989C5
location	Huescar	#4989C4
location	Huetor Santillan	#498AC4
location	Huetor Tajar	#498AC4
location	Huetor Vega	#4A8AC4
location	Illar	#4A8BC3
location	Illora	#4A8BC3
location	Iznalloz	#4A8CC3
location	Jaen	#4A8CC3
location	Jerez de la Frontera	#4A8CC2
location	Jodar	#4B8DC2
location	Jun	#4B8DC2
location	La Calahorra	#4B8DC2
location	La Canada de San Urbano	#4B8EC1
location	La Linea	#4B8EC1
location	La Peza	#4B8FC1
location	La Zubia	#4B8FC1
location	Lachar	#4C8FC0
location	Lanjaron	#4C90C0
location	Las Gabias	#4C90C0
location	Loja ES	#4C91C0
location	Lugros	#4C91BF
location	Macael	#4C91BF
location	Mairena Aljarafe	#4D92BF
location	Malaga	#4D92BF
location	Maracena	#4D92BE
location	Marbella	#4D93BE
location	Marchal	#4D93BE
location	Moclin	#4D94BE
location	Monachil	#4D94BD
location	Montilla	#4E94BD
location	Montillana	#4E95BD
location	Motril	#4E95BD
location	Navas de San Juan	#4E95BC
location	Nerja	#4E96BC
location	Nijar	#4F96BC
location	Ogijares	#4F96BB
location	Orgiva	#4F97BB
location	Oria	#4F97BB
location	Otura	#4F97BA
location	Padul	#5097BA
location	Pajara	#5098BA
location	Palma del Rio	#5098B9
location	Pedro Martinez	#5098B9
location	Peligros	#5098B8
location	Pinos Puente	#5199B8
location	Pozo Alcon	#5199B8
location	Pozoblanco	#5199B7
location	Puebla de Don Fadrique	#519AB7
location	Puerto Santa Maria	#519AB7
location	Pulianas	#529AB6
location	Purullena	#529AB6
location	Retamar	#529BB6
location	Rincon de la Victoria	#529BB5
location	Rio San Pedro	#539BB5
location	Ronda	#539BB4
location	Rota	#539CB4
location	San Fernando ES	#539CB4
location	San Isidro de Nijar	#539CB3
location	San Roque ES	#549DB3
location	Santa Fe ES	#549DB3
location	Santa Maria del Aguila	#549DB2
location	Santaella	#549DB2
location	Sevilla	#549EB2
location	Sorbas	#559EB1
location	Tabernas	#559EB1
location	Tarifa	#559EB0
location	Teba	#559FB0
location	Torre del Mar	#569FB0
location	Torremolinos	#569FAF
location	Torrenueva	#56A0AF
location	Ubeda	#56A0AF
location	Ugijar	#56A0AE
location	Valderrubio	#57A0AE
location	Valle del Zalabi	#57A1AE
location	Vegas del Genil	#57A1AD
location	Velez Malaga	#57A1AD
location	Velez-Malaga	#57A1AC
location	Viator	#58A2AC
location	Zafarraya	#58A2AC
location	Zujar	#58A2AB
location	Algadefe	#58A3AB
location	Alija Del Infantado	#58A3AB
location	Antonan del Valle	#59A3AA
location	Aranda de Duero	#59A3AA
location	Armellada	#59A4A9
location	Astorga ES	#59A4A9
location	Audanzas Del Valle	#5AA4A9
location	Avila	#5AA4A8
location	Azadinos	#5AA5A8
location	Benavides de Orbigo	#5AA5A8
location	Bercianos del Paramo	#5AA5A7
location	Brazuelo	#5BA6A7
location	Burgos	#5BA6A7
location	Cabreros Del Rio	#5BA6A6
location	Carrizo De La Ribera	#5BA6A6
location	Castrillo de San Pelayo	#5BA7A5
location	Castro de Cepeda	#5CA7A5
location	Cistierna	#5CA7A5
location	Estebanez de la Calzada	#5CA7A4
location	Ferral del Bernesga	#5CA8A4
location	Garrafe de Torio	#5DA8A4
location	Gigosos de los Oteros	#5DA8A3
location	Gordaliza Del Pino	#5DA8A3
location	Hospital De Orbigo	#5DA8A2
location	Jimenez de Jamuz	#5EA8A2
location	Joarilla De Las Matas	#5EA9A1
location	La Baneza	#5EA9A1
location	La Carrera de Otero	#5FA9A1
location	La Pola De Gordon	#5FA9A0
location	La Robla	#5FA9A0
location	La Virgen del Camino	#5FA99F
location	Laguna De Negrillos	#60AA9F
location	Leon ES	#60AA9F
location	Mansilla Mayor	#60AA9E
location	Montejos del Camino	#60AA9E
location	Moscas Del Paramo	#61AA9D
location	Navatejera	#61AB9D
location	Palacios de la Valduerna	#61AB9D
location	Palencia ES	#61AB9C
location	Pomar De Valdivia	#62AB9C
location	Posada de la Valduerna	#62AB9B
location	Puebla de Lillo	#62AB9B
location	Quintana de Raneros	#63AC9B
location	Rebollar De Los Oteros	#63AC9A
location	Riego de la Vega	#63AC9A
location	Sahagun ES	#63AC99
location	Salamanca (Castilla y Leon)	#64AC99
location	San Andres del Rabanedo	#64AD99
location	San Cristobal de la Polantera	#64AD98
location	San Isidro ES	#64AD98
location	San Pedro de Pegas	#65AD97
location	San Roman de la Vega	#65AD97
location	San Roman de los Caballeros	#65AD96
location	Santa Lucia ES	#66AE96
location	Sardonedo	#66AE96
location	Segovia ES	#66AE95
location	Soria	#66AE95
location	Soto De La Vega	#67AE94
location	Toral De Los Guzmanes	#67AF94
location	Trobajo del Camino	#67AF94
location	Val de San Lorenzo	#67AF93
location	Valdeviejas	#68AF93
location	Valdevimbre	#68AF92
location	Valencia de Don Juan	#68AF92
location	Valladolid (Castilla y Leon)	#68B092
location	Vegaquemada	#69B091
location	Veguellina de Orbigo	#69B091
location	Villablino	#69B090
location	Villademor De La Vega	#6AB090
location	Villamanan	#6AB090
location	Villamol	#6AB18F
location	Villamor de Orbigo	#6AB18F
location	Villamunio	#6BB18E
location	Villanueva De Jamuz	#6BB18E
location	Villaobispo de las Regueras	#6BB18D
location	Villaquilambre	#6BB28D
location	Villarejo de Orbigo	#6CB28D
location	Villarrodrigo De Las Regueras	#6CB28C
location	Villaturiel	#6CB28C
location	Zamora ES	#6DB28B
location	Alceda	#6DB28B
location	Ampuero	#6DB38B
location	Anaz	#6DB38A
location	Anero	#6EB38A
location	Arnuero	#6EB389
location	Astillero	#6EB389
location	Badames	#6FB389
location	Barcena De Cicero	#6FB388
location	Barcenilla	#6FB488
location	Barreda	#70B487
location	Beranga	#70B487
location	Boo de Pielagos	#70B487
location	Bustablado	#71B486
location	Cabezon de la Sal	#71B486
location	Camargo	#71B486
location	Campuzano	#71B485
location	Carandia	#72B485
location	Cartes	#72B484
location	Castro Urdiales	#72B584
location	Cerecedas	#73B584
location	Cieza	#73B583
location	Cillorigo de Liebana	#73B583
location	Colindres	#74B582
location	Comillas	#74B582
location	Cudon	#74B582
location	Cueto	#75B581
location	Escobedo ES	#75B581
location	Gajano	#75B681
location	Galizano	#76B680
location	Gama ES	#76B680
location	Guarnizo	#76B67F
location	Guriezo	#77B67F
location	Hazas de Cesto	#77B67F
location	Herrera de Camargo	#77B67E
location	Hinojedo	#78B67E
location	Hoz de Anero	#78B67D
location	Ibio	#78B77D
location	Igollo de Camargo	#79B77D
location	Isla	#79B77C
location	La Cavada	#79B77C
location	La Penilla	#7AB77B
location	La Revilla	#7AB77B
location	Laredo	#7AB77B
location	Las Fraguas	#7BB77A
location	Las Presillas	#7BB77A
location	Liano	#7BB87A
location	Liencres	#7CB879
location	Lierganes	#7CB879
location	Loredo	#7CB878
location	Los Corrales de Buelna	#7DB878
location	Maliano	#7DB878
location	Marina de Cudeyo	#7DB877
location	Mata	#7DB877
location	Matamorosa	#7EB876
location	Mazcuerras	#7EB976
location	Meruelo	#7EB976
location	Miengo	#7FB975
location	Mogro	#7FB975
location	Molledo	#7FB975
location	Mompia	#80B974
location	Mortera	#80B974
location	Muriedas	#80B973
location	Noja	#81B973
location	Ojedo	#81BA73
location	Ontoria	#81BA72
location	Orejo	#82BA72
location	Oruna	#82BA71
location	Pamanes	#82BA71
location	Penagos	#83BA71
location	Peñacastillo	#83BA70
location	Pielagos	#83BA70
location	Polanco	#84BA70
location	Pomaluengo	#84BA6F
location	Pontejos	#84BA6F
location	Potes	#85BA6F
location	Puente San Miguel	#85BA6E
location	Puente Viesgo	#86BB6E
location	Quijano	#86BB6E
location	Quijas	#86BB6D
location	Quintana ES	#87BB6D
location	Ramales de la Victoria	#87BB6D
location	Reinosa	#87BB6C
location	Renedo	#88BB6C
location	Renedo de Pielago	#88BB6C
location	Reocín	#89BB6C
location	Ruiloba	#89BB6B
location	Rumoroso	#89BB6B
location	Samano	#8ABB6B
location	San Felices De Buelna	#8ABB6A
location	San Roman	#8ABB6A
location	San Roque de Riomiera	#8BBB6A
location	Sancibrian	#8BBB69
location	Santa Cruz de Bezana	#8BBB69
location	Santa Maria de Cayon	#8CBB69
location	Santander	#8CBB68
location	Santiago de Cartes	#8DBC68
location	Santibanez	#8DBC68
location	Santillana Del Mar	#8DBC67
location	Santona	#8EBC67
location	Santullan	#8EBC67
location	Saron	#8EBC66
location	Selaya	#8FBC66
location	Sierrapando	#8FBC66
location	Solares	#8FBC65
location	Somo	#90BC65
location	Soto de la Marina	#90BC65
location	Suances	#91BC65
location	Tanos	#91BC64
location	Torrelavega	#91BC64
location	Treto	#92BC64
location	Tudanca	#92BC63
location	Ubiarco	#92BC63
location	Valdecilla	#93BC63
location	Valderredible	#93BC62
location	Valle De Villaverde	#93BD62
location	Vargas	#94BD62
location	Vega de Pas	#94BD61
location	Villacarriedo	#95BD61
location	Villapresente	#95BD61
location	Viveda	#95BD60
location	Zurita	#96BD60
location	Alcala de Henares	#96BD60
location	Alcobendas	#96BD5F
location	Ambite	#97BD5F
location	Arganda del Rey	#97BD5F
location	Campo Real	#97BD5E
location	Colmenar Viejo	#98BD5E
location	Estremera	#98BD5E
location	Fuenlabrada	#99BD5D
location	Galapagar	#99BD5D
location	Getafe	#99BD5D
location	Las Rozas	#9ABD5D
location	Leganés	#9ABE5C
location	Madrid ES	#9ABE5C
location	Majadahonda	#9BBE5C
location	Meco	#9BBE5B
location	Mostoles	#9CBE5B
location	Parla	#9CBE5B
location	Pedrezuela	#9CBE5B
location	Pozuelo de Alarcon	#9DBE5A
location	Rivas-Vaciamadrid	#9DBE5A
location	San Fernando de Henares	#9DBE5A
location	Soto del Real	#9EBE5A
location	Valdaracete	#9EBE59
location	Agudo ES	#9FBE59
location	Albacete	#9FBE59
location	Albalate de Zorita	#9FBE59
location	Alcolea De Calatrava	#A0BE59
location	Aldea Del Rey	#A0BE58
location	Almaden	#A0BE58
location	Almagro	#A1BE58
location	Almansa	#A1BE58
location	Almoguera	#A2BE57
location	Almuradiel	#A2BE57
location	Alovera	#A2BE57
location	Aragoncillo	#A3BE57
location	Argamasilla De Calatrava	#A3BE56
location	Ayna	#A3BE56
location	Azuqueca de Henares	#A4BE56
location	Balazote	#A4BE56
location	Belmonte ES	#A5BE56
location	Bogarra	#A5BE55
location	Bolanos de Calatrava	#A5BE55
location	Brihuega	#A6BE55
location	Cabanillas del Campo	#A6BE55
location	Calzada De Calatrava	#A6BE54
location	Carrion De Calatrava	#A7BE54
location	Chiloeches	#A7BE54
location	Cifuentes	#A8BE54
location	Ciudad Real	#A8BD53
location	Cogolludo	#A8BD53
location	Corduente	#A9BD53
location	Corral de Calatrava	#A9BD53
location	Cuenca ES	#AABD53
location	Daimiel	#AABD52
location	Driebes	#AABD52
location	El Casar	#ABBD52
location	Espinosa de Henares	#ABBD52
location	Fernan Caballero	#ABBD51
location	Fuente el Fresno	#ACBD51
location	Fuentenovilla	#ACBD51
location	Galapagos ES	#ADBD51
location	Guadalajara ES	#ADBD50
location	Hellin	#ADBD50
location	Hinojosas Calatrava	#AEBD50
location	Horcajo de los Montes	#AEBD50
location	Horche	#AEBD50
location	Humanes	#AFBD4F
location	Iriepal	#AFBD4F
location	Jadraque	#B0BD4F
location	La Solana	#B0BD4F
location	Lezuza	#B0BD4E
location	Luzon	#B1BD4E
location	Madrigueras	#B1BD4E
location	Malagon	#B1BD4E
location	Marchamalo	#B2BD4D
location	Miguelturra	#B2BD4D
location	Mingogil	#B3BD4D
location	Mochales	#B3BD4D
location	Molina de Aragon	#B3BD4D
location	Mondejar	#B4BD4C
location	Moral de Calatrava	#B4BD4C
location	Motilleja	#B4BD4C
location	Parque de las Castillas	#B5BD4C
location	Pastrana	#B5BD4C
location	Picon	#B5BD4C
location	Piedrabuena	#B6BD4B
location	Pinilla de Jadraque	#B6BD4B
location	Pioz	#B7BD4B
location	Pozo de Guadalajara	#B7BD4B
location	Pozuelo de Calatrava	#B7BD4B
location	Puertollano	#B8BC4B
location	Riopar	#B8BC4B
location	San Clemente ES	#B8BC4A
location	Santa Cruz De Mudela	#B9BC4A
location	Socuellamos	#B9BC4A
location	Tazona	#B9BC4A
location	Tobarra	#BABC4A
location	Tomelloso	#BABC4A
location	Torija	#BABC49
location	Torralba de Calatrava	#BBBC49
location	Torrejon Del Rey	#BBBC49
location	Valdepenas	#BBBC49
location	Villahermosa ES	#BCBB49
location	Villanueva de Alcoron	#BCBB49
location	Villanueva de la Jara	#BCBB49
location	Villanueva de la Torre	#BDBB48
location	Villarrobledo	#BDBB48
location	Villarrubia de los Ojos	#BDBB48
location	Villel de Mesa	#BEBB48
location	Yebes	#BEBB48
location	Yunquera de Henares	#BEBB48
location	Abalos	#BFBB48
location	Agoncillo	#BFBB47
location	Albelda de Iregua	#C0BB47
location	Alberite	#C0BA47
location	Alcanadre	#C0BA47
location	Aldeanueva de Ebro	#C1BA47
location	Alesanco	#C1BA47
location	Aleson	#C1BA47
location	Alfaro	#C2BA46
location	Anguciana	#C2BA46
location	Arenzana de Abajo	#C2BA46
location	Arnedillo	#C3BA46
location	Arnedo	#C3BA46
location	Arrubal	#C3BA46
location	Ausejo	#C4BA45
location	Autol	#C4B945
location	Badaran	#C4B945
location	Banares	#C5B945
location	Banos de Rio Tobia	#C5B945
location	Berceo	#C5B945
location	Briones	#C6B945
location	Calahorra	#C6B944
location	Camprovin	#C6B944
location	Canillas de Rio Tuerto	#C7B944
location	Cardenas ES	#C7B944
location	Casalarreina	#C8B944
location	Castanares de Rioja	#C8B944
location	Cenicero	#C8B844
location	Cervera Del Rio Alhama	#C9B843
location	Cervera del Rio Alhama	#C9B843
location	Cihuri	#C9B843
location	Ciruena	#CAB843
location	Clavijo	#CAB843
location	Cordovin	#CAB843
location	Corera	#CBB843
location	Cuzcurrita de Rio Tiron	#CBB842
location	Cuzcurrita del Rio Tiron	#CBB742
location	Daroca de Rioja	#CBB742
location	El Villar de Arnedo	#CCB742
location	Entrena	#CCB742
location	Ezcaray	#CCB742
location	Foncea	#CDB742
location	Fuenmayor	#CDB642
location	Galilea	#CDB642
location	Haro	#CDB642
location	Herce	#CEB641
location	Hervias	#CEB641
location	Hormilla	#CEB541
location	Hormilleja	#CEB541
location	Huercanos	#CFB541
location	Igea	#CFB541
location	Laguardia	#CFB541
location	Laguna de Cameros	#CFB441
location	Lagunilla del Jubera	#D0B441
location	Lardero	#D0B441
location	Leiva	#D0B441
location	Leza	#D1B440
location	Logrono	#D1B340
location	Logronoo	#D1B340
location	Medrano	#D1B340
location	Munilla	#D2B340
location	Murillo de Rio Leza	#D2B340
location	Najera	#D2B240
location	Nalda	#D2B240
location	Navarrete	#D3B240
location	Nd	#D3B240
location	Nieva de Cameros	#D3B23F
location	Ochanduri	#D3B13F
location	Ocon	#D4B13F
location	Ojacastro	#D4B13F
location	Ollauri	#D4B13F
location	Oyon	#D5B13F
location	Pedroso	#D5B03F
location	Pradejon	#D5B03F
location	Pradillo	#D5B03F
location	Puente Madre	#D6B03F
location	Quel	#D6B03F
location	Rasillo de Cameros (El)	#D6AF3E
location	Ribafrecha	#D6AF3E
location	Rincon de Soto	#D7AF3E
location	San Asensio	#D7AF3E
location	San Millan de la Cogolla	#D7AF3E
location	San Vicente de la Sonsierra	#D7AE3E
location	Santo Domingo de la Calzada	#D8AE3E
location	Santurde de Rioja	#D8AE3E
location	Santurdejo	#D8AE3E
location	Sorzano	#D9AE3E
location	Sotes	#D9AE3E
location	Tormantos	#D9AD3D
location	Torrecilla en Cameros	#D9AD3D
location	Treviana	#DAAD3D
location	Tricio	#DAAD3D
location	Tudelilla	#DAAD3D
location	Urunuela	#DAAC3D
location	Ventas del Bano	#DBAC3D
location	Ventosa	#DBAC3D
location	Viana (La Rioja ES)	#DBAC3D
location	Viguera	#DBAC3D
location	Villabuena de Alava	#DCAB3C
location	Villamediana de Iregua	#DCAB3C
location	Villanueva de Cameros	#DCAB3C
location	Villar de Arnedo	#DCAB3C
location	Villarta-Quintana	#DDAA3C
location	Zarraton	#DDAA3C
location	Atxuri	#DDAA3C
location	Baracaldo	#DDA93C
location	Bermeo	#DDA93C
location	Bilbao	#DDA93C
location	Bizkaia	#DDA83C
location	Deba	#DEA83C
location	Derio	#DEA83C
location	Donostia-San Sebastian	#DEA73B
location	Eibar	#DEA73B
location	Erandio	#DEA63B
location	Getxo	#DEA63B
location	Hernani	#DEA63B
location	Irun	#DFA53B
location	Leioa	#DFA53B
location	Mallabia	#DFA53B
location	Mendaro	#DFA43B
location	Mondragon	#DFA43B
location	Muskiz	#DFA43B
location	Musques	#DFA33B
location	Ordizia	#E0A33B
location	Ortuella	#E0A33A
location	Portugalete	#E0A23A
location	San Sebastian ES	#E0A23A
location	Santurtzi	#E0A23A
location	Sopelana	#E0A13A
location	Tolosa ES	#E0A13A
location	Trapaga	#E1A13A
